Photo No.,Date,Time,Lat_dec,Lon_dec,Alt above the Sea level,Alt above launch point,Alt above ground,Banking angle,Tangage,Azimuth,GPS Course,Speed,GPS Speed,Camera position,Species,Number
DSC04339.JPG,17.07.2020,13:27:41,45.672581,60.901009,289.1,221.3,232.3,-0.400,0.400,303.000,286.500,82.800,78.120,right,,
DSC04340.JPG,17.07.2020,13:27:46,45.672810,60.899673,288.5,221.0,231.7,2.300,0.100,303.000,284.100,78.480,74.880,right,,
DSC04341.JPG,17.07.2020,13:27:51,45.673012,60.898376,286.2,219.6,229.4,-0.600,2.100,307.000,283.800,77.040,72.360,right,,
DSC04342.JPG,17.07.2020,13:27:56,45.673229,60.897106,286.3,221.1,229.5,1.600,1.700,302.000,282.800,81.360,75.240,right,,
DSC04343.JPG,17.07.2020,13:28:01,45.673477,60.895763,291.7,224.8,234.9,1.500,-0.800,303.000,286.900,86.040,81.000,right,,
DSC04344.JPG,17.07.2020,13:28:06,45.673817,60.894302,288.0,219.9,231.2,-8.300,0.100,309.000,290.500,86.760,84.240,right,,
DSC04345.JPG,17.07.2020,13:28:11,45.674103,60.892853,284.9,219.1,228.1,4.400,2.100,313.000,285.700,83.880,80.640,right,,
DSC04346.JPG,17.07.2020,13:28:16,45.674358,60.891605,286.4,218.2,229.6,-1.300,1.900,312.000,286.000,78.840,72.720,right,,
DSC04347.JPG,17.07.2020,13:28:21,45.674606,60.890297,285.7,219.9,228.9,-1.400,3.300,303.000,284.400,82.080,77.400,right,,
DSC04348.JPG,17.07.2020,13:28:26,45.674870,60.888920,287.1,220.5,230.3,-2.900,2.900,305.000,288.700,83.520,82.800,right,,
DSC04349.JPG,17.07.2020,13:28:31,45.675224,60.887470,286.6,220.7,229.8,-2.400,2.000,310.000,291.100,89.640,85.680,right,,
DSC04350.JPG,17.07.2020,13:28:36,45.675587,60.886028,288.4,223.0,231.6,1.000,-0.500,309.000,291.600,88.200,83.520,right,,
DSC04351.JPG,17.07.2020,13:28:41,45.675953,60.884697,290.9,223.8,234.1,-0.200,-1.700,310.000,291.100,86.040,82.440,right,,
DSC04352.JPG,17.07.2020,13:28:46,45.676296,60.883312,286.5,219.3,229.7,-0.300,2.300,310.000,288.300,87.480,81.360,right,,
DSC04353.JPG,17.07.2020,13:28:51,45.676567,60.881973,286.1,218.1,229.3,5.300,1.100,310.000,284.200,78.120,76.320,right,,
DSC04354.JPG,17.07.2020,13:28:56,45.676868,60.880676,287.3,221.0,230.5,0.300,1.300,313.000,291.500,81.000,75.600,right,,
DSC04355.JPG,17.07.2020,13:29:01,45.677200,60.879349,290.3,224.2,233.5,1.000,-1.100,305.000,286.900,83.160,82.800,right,,
DSC04356.JPG,17.07.2020,13:29:06,45.677536,60.877865,290.0,222.1,233.2,-1.300,1.400,311.000,289.600,87.480,85.680,right,,
DSC04357.JPG,17.07.2020,13:29:11,45.677834,60.876438,286.1,218.4,229.3,6.000,2.100,307.000,284.500,83.160,85.680,right,,
DSC04358.JPG,17.07.2020,13:29:16,45.678112,60.875000,282.6,216.5,225.8,0.000,5.900,306.000,286.900,78.840,82.800,right,,
DSC04359.JPG,17.07.2020,13:29:21,45.678413,60.873581,284.5,219.3,227.7,-0.500,3.900,307.000,287.500,83.880,83.520,right,,
DSC04360.JPG,17.07.2020,13:29:26,45.678715,60.872131,291.0,224.5,234.2,-0.900,-0.800,307.000,285.800,85.320,87.120,right,,
DSC04361.JPG,17.07.2020,13:29:31,45.678986,60.870556,287.4,219.7,230.6,1.000,3.000,310.000,285.000,88.920,89.640,right,,
DSC04362.JPG,17.07.2020,13:29:36,45.679264,60.869041,286.1,219.0,229.3,-2.400,2.300,307.000,284.800,80.640,82.440,right,,
DSC04363.JPG,17.07.2020,13:29:41,45.679504,60.867592,286.3,219.4,229.5,1.200,3.400,311.000,285.500,80.640,82.800,right,,
DSC04364.JPG,17.07.2020,13:29:46,45.679790,60.866135,284.2,217.7,227.4,4.200,4.400,311.000,287.900,83.520,87.120,right,,
DSC04365.JPG,17.07.2020,13:29:51,45.680138,60.864662,287.1,220.5,230.3,-0.800,2.800,312.000,289.900,86.760,87.480,right,,
DSC04366.JPG,17.07.2020,13:29:56,45.680466,60.863194,286.2,220.1,229.4,-2.500,3.300,307.000,287.600,84.960,85.320,right,,
DSC04367.JPG,17.07.2020,13:30:01,45.680729,60.861752,289.2,221.9,232.4,1.600,0.600,312.000,287.500,82.080,83.880,right,,
DSC04368.JPG,17.07.2020,13:30:06,45.681068,60.860256,288.7,221.0,231.9,-0.300,2.200,311.000,289.100,88.920,88.920,right,,
DSC04369.JPG,17.07.2020,13:30:11,45.681404,60.858814,285.9,218.8,229.1,1.200,2.900,311.000,288.200,83.880,85.680,right,,
DSC04370.JPG,17.07.2020,13:30:16,45.681721,60.857395,285.6,218.1,228.8,-4.000,3.200,311.000,289.500,81.720,82.080,right,,
DSC04371.JPG,17.07.2020,13:30:21,45.682022,60.855988,283.4,217.7,226.6,-0.700,4.600,309.000,287.300,79.920,81.720,right,,
DSC04372.JPG,17.07.2020,13:30:26,45.682331,60.854591,286.8,219.0,230.0,-1.200,4.100,315.000,289.400,82.800,82.440,right,,
DSC04373.JPG,17.07.2020,13:30:31,45.682697,60.853111,287.2,219.1,230.4,0.800,4.000,315.000,291.900,86.400,87.480,right,,
DSC04374.JPG,17.07.2020,13:30:36,45.683064,60.851620,284.7,217.7,227.9,0.200,5.200,312.000,288.400,84.240,88.920,right,,
DSC04375.JPG,17.07.2020,13:30:41,45.683372,60.850140,285.1,218.5,228.3,2.000,4.200,312.000,286.600,83.520,88.920,right,,
DSC04376.JPG,17.07.2020,13:30:46,45.683701,60.848618,285.2,219.3,228.4,-0.100,4.800,310.000,286.900,84.240,90.000,right,,
DSC04377.JPG,17.07.2020,13:30:51,45.684021,60.847065,286.4,219.9,229.6,-0.900,3.900,308.000,287.000,83.520,90.720,right,,
DSC04378.JPG,17.07.2020,13:30:56,45.684353,60.845512,285.8,218.5,229.0,-1.900,4.000,305.000,287.500,83.880,89.280,right,,
DSC04379.JPG,17.07.2020,13:31:01,45.684666,60.843941,283.9,217.9,227.1,-1.700,6.300,314.000,288.000,82.440,90.000,right,,
DSC04380.JPG,17.07.2020,13:31:06,45.684963,60.842384,285.3,218.8,228.5,-0.700,5.100,310.000,286.500,82.440,92.520,right,,
DSC04381.JPG,17.07.2020,13:31:11,45.685272,60.840782,288.7,221.3,231.9,-1.000,2.900,308.000,287.200,88.560,96.840,right,,
DSC04382.JPG,17.07.2020,13:31:16,45.685627,60.839104,288.4,220.2,231.6,-0.500,3.200,308.000,286.500,84.960,97.920,right,,
DSC04383.JPG,17.07.2020,13:31:21,45.685986,60.837433,287.0,220.1,230.2,0.500,4.200,310.000,287.200,84.600,95.400,right,,
DSC04384.JPG,17.07.2020,13:31:26,45.686314,60.835800,286.9,219.0,230.1,0.000,4.600,313.000,286.700,82.080,95.760,right,,
DSC04385.JPG,17.07.2020,13:31:31,45.686657,60.834126,286.2,219.1,229.4,1.200,4.000,306.000,286.500,84.600,100.800,right,,
DSC04386.JPG,17.07.2020,13:31:36,45.687023,60.832348,287.9,220.7,231.1,0.200,3.600,309.000,289.000,86.760,100.080,right,,
DSC04387.JPG,17.07.2020,13:31:41,45.687405,60.830715,290.0,221.6,233.2,-0.500,3.100,309.000,289.100,87.840,100.440,right,,
DSC04388.JPG,17.07.2020,13:31:46,45.687809,60.828999,290.6,221.9,233.8,0.500,0.600,313.000,288.700,87.480,101.160,right,,
DSC04389.JPG,17.07.2020,13:31:51,45.688221,60.827328,292.8,223.0,236.0,-1.400,-0.300,313.000,289.000,89.640,95.040,right,,
DSC04390.JPG,17.07.2020,13:31:56,45.688557,60.825752,291.3,225.3,234.5,1.000,-1.700,311.000,285.900,84.600,88.200,right,,
DSC04391.JPG,17.07.2020,13:32:01,45.688816,60.824287,295.5,225.8,238.7,-2.100,-2.400,319.000,287.800,83.520,80.280,right,,
DSC04392.JPG,17.07.2020,13:32:06,45.689121,60.822773,292.8,222.5,236.0,4.900,-1.100,313.000,286.900,79.200,90.360,right,,
DSC04393.JPG,17.07.2020,13:32:11,45.689556,60.821224,295.5,227.9,238.7,-2.600,-2.300,307.000,293.100,90.000,101.160,right,,
DSC04394.JPG,17.07.2020,13:32:16,45.690056,60.819530,296.5,229.2,239.7,-2.500,-0.100,314.000,293.400,95.400,102.600,right,,
DSC04395.JPG,17.07.2020,13:32:21,45.690544,60.817886,301.0,235.2,244.2,-0.700,-1.200,316.000,291.600,96.120,97.920,right,,
DSC04396.JPG,17.07.2020,13:32:26,45.690880,60.816254,303.9,235.6,247.1,-0.100,-2.700,309.000,285.000,89.280,93.600,right,,
DSC04397.JPG,17.07.2020,13:32:31,45.691177,60.814663,299.2,229.2,242.4,4.300,-3.900,310.000,286.200,87.480,89.280,right,,
DSC04398.JPG,17.07.2020,13:32:36,45.691463,60.813095,286.5,217.7,229.7,1.200,2.700,309.000,284.900,80.280,88.560,right,,
DSC04399.JPG,17.07.2020,13:32:41,45.691677,60.811691,282.6,214.5,225.8,1.900,6.500,315.000,283.800,69.840,77.040,right,,
DSC04400.JPG,17.07.2020,13:32:46,45.691914,60.810368,284.8,217.6,228.0,1.300,6.600,314.000,286.100,75.240,77.760,right,,
DSC04401.JPG,17.07.2020,13:32:51,45.692226,60.809006,285.3,218.4,228.5,-1.200,7.200,317.000,291.000,81.360,82.440,right,,
DSC04402.JPG,17.07.2020,13:32:56,45.692604,60.807590,286.0,219.3,229.2,-1.900,6.000,315.000,291.900,84.240,86.400,right,,
DSC04403.JPG,17.07.2020,13:33:01,45.692986,60.806103,284.1,217.7,227.3,1.100,6.700,313.000,289.300,84.960,90.360,right,,
DSC04404.JPG,17.07.2020,13:33:06,45.693359,60.804569,285.1,219.3,228.3,-1.400,5.600,316.000,291.100,84.240,87.120,right,,
DSC04405.JPG,17.07.2020,13:33:11,45.693710,60.803143,288.1,220.8,231.3,-0.700,3.100,313.000,289.300,85.680,88.920,right,,
DSC04406.JPG,17.07.2020,13:33:16,45.694088,60.801617,287.8,219.9,231.0,-0.500,4.500,313.000,289.700,85.320,92.160,right,,
DSC04407.JPG,17.07.2020,13:33:21,45.694473,60.800064,285.9,218.7,229.1,-1.500,4.700,310.000,289.200,83.880,91.800,right,,
DSC04408.JPG,17.07.2020,13:33:26,45.694801,60.798489,286.9,220.8,230.1,6.000,2.600,312.000,284.500,83.880,92.880,right,,
DSC04409.JPG,17.07.2020,13:33:31,45.695133,60.796936,289.6,220.4,232.8,-2.000,2.300,312.000,288.000,84.960,90.360,right,,
DSC04410.JPG,17.07.2020,13:33:36,45.695465,60.795319,287.5,220.2,230.7,2.100,3.200,313.000,287.900,82.800,90.360,right,,
DSC04411.JPG,17.07.2020,13:33:41,45.695782,60.793816,286.4,219.1,229.6,-0.800,4.600,311.000,286.800,83.520,90.360,right,,
DSC04412.JPG,17.07.2020,13:33:46,45.696098,60.792259,286.0,219.3,229.2,3.400,4.700,312.000,287.100,83.880,90.000,right,,
DSC04413.JPG,17.07.2020,13:33:51,45.696445,60.790745,286.6,219.9,229.8,2.000,4.100,315.000,288.900,82.800,89.280,right,,
DSC04414.JPG,17.07.2020,13:33:56,45.696831,60.789223,285.3,219.0,228.5,0.200,4.900,313.000,289.500,83.880,91.080,right,,
DSC04415.JPG,17.07.2020,13:34:01,45.697208,60.787701,285.9,220.5,229.1,-0.400,3.900,313.000,290.100,84.240,91.440,right,,
DSC04416.JPG,17.07.2020,13:34:06,45.697617,60.786095,288.7,222.7,231.9,1.200,1.800,316.000,291.500,84.600,92.880,right,,
DSC04417.JPG,17.07.2020,13:34:11,45.698021,60.784554,287.5,220.8,230.7,0.000,2.600,315.000,290.900,87.120,96.120,right,,
DSC04418.JPG,17.07.2020,13:34:16,45.698418,60.782974,288.1,223.6,231.3,-1.000,0.600,314.000,289.600,84.600,91.440,right,,
DSC04419.JPG,17.07.2020,13:34:21,45.698811,60.781429,293.8,227.1,237.0,-1.900,-1.400,310.000,290.800,88.200,95.760,right,,
DSC04420.JPG,17.07.2020,13:34:26,45.699238,60.779835,292.0,225.1,235.2,-2.500,-1.000,314.000,292.200,89.640,94.680,right,,
DSC04421.JPG,17.07.2020,13:34:31,45.699631,60.778236,288.8,221.1,232.0,0.100,0.500,311.000,288.700,86.760,93.960,right,,
DSC04422.JPG,17.07.2020,13:34:36,45.700020,60.776680,290.2,223.0,233.4,-2.500,-0.400,308.000,289.300,86.400,87.480,right,,
DSC04423.JPG,17.07.2020,13:34:41,45.700344,60.775303,288.1,219.4,231.3,1.000,1.700,317.000,288.800,78.840,81.360,right,,
DSC04424.JPG,17.07.2020,13:34:46,45.700668,60.773991,282.5,216.2,225.7,-0.300,6.700,309.000,288.500,73.440,72.360,right,,
DSC04425.JPG,17.07.2020,13:34:51,45.700974,60.772800,282.5,216.8,225.7,-1.600,7.900,311.000,291.300,77.400,73.440,right,,
DSC04426.JPG,17.07.2020,13:34:56,45.701309,60.771503,284.1,218.2,227.3,0.000,7.800,310.000,290.900,83.160,81.000,right,,
DSC04427.JPG,17.07.2020,13:35:01,45.701672,60.770157,287.5,220.5,230.7,0.100,4.100,310.000,289.400,85.320,81.720,right,,
DSC04428.JPG,17.07.2020,13:35:06,45.702049,60.768715,286.3,218.4,229.5,-1.800,5.400,312.000,293.300,86.760,84.960,right,,
DSC04429.JPG,17.07.2020,13:35:11,45.702415,60.767338,287.2,219.7,230.4,-5.600,3.500,305.000,291.000,83.160,83.880,right,,
DSC04430.JPG,17.07.2020,13:35:16,45.702759,60.765877,286.8,219.0,230.0,-2.100,4.600,310.000,289.900,83.880,88.920,right,,
DSC04431.JPG,17.07.2020,13:35:21,45.703152,60.764362,287.0,219.6,230.2,1.200,3.400,310.000,289.400,85.320,93.600,right,,
DSC04432.JPG,17.07.2020,13:35:26,45.703545,60.762810,290.3,221.4,233.5,-1.500,1.900,314.000,292.400,83.160,90.720,right,,
DSC04433.JPG,17.07.2020,13:35:31,45.703968,60.761150,290.0,223.8,233.2,0.900,-1.200,307.000,286.200,91.080,101.520,right,,
DSC04434.JPG,17.07.2020,13:35:36,45.704334,60.759415,294.2,225.6,237.4,2.300,-1.900,310.000,289.500,90.720,95.400,right,,
DSC04435.JPG,17.07.2020,13:35:41,45.704708,60.757881,290.3,221.8,233.5,5.600,-0.200,316.000,292.700,89.280,89.640,right,,
DSC04436.JPG,17.07.2020,13:35:46,45.705200,60.756580,288.5,221.4,231.7,-11.700,-0.300,328.000,305.300,81.000,76.680,right,,
DSC04437.JPG,17.07.2020,13:35:51,45.705570,60.755325,287.3,219.9,230.5,-21.200,1.800,269.000,267.200,82.080,87.120,right,,
DSC04438.JPG,17.07.2020,13:35:56,45.705044,60.753895,287.9,220.8,231.1,-21.600,2.200,227.000,225.600,79.560,96.840,right,,
DSC04439.JPG,17.07.2020,13:36:01,45.703857,60.753216,288.5,221.1,231.7,-18.900,1.800,175.000,182.200,80.640,111.240,right,,
DSC04440.JPG,17.07.2020,13:36:06,45.702507,60.753719,288.8,221.0,232.0,-23.200,1.900,132.000,149.600,85.680,112.680,right,,
DSC04441.JPG,17.07.2020,13:36:11,45.701595,60.755089,288.5,223.0,231.7,7.900,1.500,122.000,125.200,83.160,101.880,right,,
DSC04442.JPG,17.07.2020,13:36:16,45.700741,60.756458,289.8,225.3,233.0,14.700,0.000,138.000,137.500,84.240,106.560,right,,
DSC04443.JPG,17.07.2020,13:36:21,45.699505,60.757366,287.8,220.4,231.0,20.700,2.000,180.000,166.800,86.040,117.360,right,,
DSC04444.JPG,17.07.2020,13:36:25,45.698322,60.757336,286.7,220.5,229.9,2.500,2.000,197.000,191.200,83.520,116.640,right,,
DSC04445.JPG,17.07.2020,13:36:29,45.697201,60.756939,286.7,221.1,229.9,-9.900,1.500,192.000,192.800,82.440,115.560,right,,
DSC04446.JPG,17.07.2020,13:36:33,45.696075,60.756687,285.5,219.1,228.7,-11.300,3.200,176.000,182.600,80.640,113.040,right,,
DSC04447.JPG,17.07.2020,13:36:37,45.694927,60.756855,285.7,220.7,228.9,3.700,2.600,166.000,168.900,80.280,111.600,right,,
DSC04448.JPG,17.07.2020,13:36:41,45.693867,60.757137,289.7,224.1,232.9,-0.200,-0.700,173.000,171.700,87.480,111.960,right,,
DSC04449.JPG,17.07.2020,13:36:45,45.692741,60.757343,290.6,225.0,233.8,9.400,-1.600,176.000,172.700,86.400,113.760,right,,
DSC04450.JPG,17.07.2020,13:36:49,45.691589,60.757462,287.8,219.9,231.0,8.100,1.500,187.000,179.800,84.960,115.560,right,,
DSC04451.JPG,17.07.2020,13:36:53,45.690434,60.757351,285.7,219.1,228.9,-1.900,2.200,192.000,187.000,82.440,115.200,right,,
DSC04452.JPG,17.07.2020,13:36:57,45.689262,60.757137,278.2,211.4,221.4,-7.700,2.500,187.000,186.000,86.400,119.880,right,,
DSC04453.JPG,17.07.2020,13:37:01,45.688065,60.757065,274.1,209.4,217.3,-4.100,4.000,170.000,177.000,81.360,118.440,right,,
DSC04454.JPG,17.07.2020,13:37:05,45.686893,60.757240,274.8,209.9,218.0,2.000,1.900,176.000,173.800,82.440,116.280,right,,
DSC04455.JPG,17.07.2020,13:37:09,45.685722,60.757389,273.3,209.9,216.5,0.400,3.500,174.000,174.700,83.160,117.000,right,,
DSC04456.JPG,17.07.2020,13:37:13,45.684574,60.757549,274.8,211.4,218.0,4.800,1.400,173.000,174.300,84.960,115.200,right,,
DSC04457.JPG,17.07.2020,13:37:17,45.683407,60.757637,273.5,211.3,216.7,-3.300,2.900,182.000,181.600,83.880,120.240,right,,
DSC04458.JPG,17.07.2020,13:37:21,45.682194,60.757656,276.6,214.5,219.8,1.300,-0.200,181.000,179.200,91.440,123.120,right,,
DSC04459.JPG,17.07.2020,13:37:25,45.680969,60.757671,279.3,215.1,222.5,3.900,-3.200,182.000,180.100,90.360,120.960,right,,
DSC04460.JPG,17.07.2020,13:37:29,45.679760,60.757637,280.4,216.1,223.6,-5.100,-4.800,179.000,182.000,88.920,121.320,right,,
DSC04461.JPG,17.07.2020,13:37:33,45.678551,60.757637,281.8,218.4,225.0,-2.300,-1.400,177.000,179.300,90.000,119.880,right,,
DSC04462.JPG,17.07.2020,13:37:37,45.677368,60.757702,284.5,219.9,227.7,-1.200,-1.900,176.000,177.300,88.200,117.360,right,,
DSC04463.JPG,17.07.2020,13:37:41,45.676201,60.757797,285.4,220.5,228.6,-0.800,-2.400,177.000,176.700,93.960,117.000,right,,
DSC04464.JPG,17.07.2020,13:37:45,45.675034,60.757919,286.1,219.0,229.3,4.600,-3.200,173.000,174.300,84.600,115.560,right,,
DSC04465.JPG,17.07.2020,13:37:49,45.673847,60.758022,280.4,215.7,223.6,0.300,-0.300,182.000,178.100,92.880,121.320,right,,
DSC04466.JPG,17.07.2020,13:37:53,45.672634,60.758080,274.3,208.1,217.5,1.700,2.200,182.000,177.800,84.600,120.240,right,,
DSC04467.JPG,17.07.2020,13:37:57,45.671463,60.758133,273.7,207.1,216.9,3.500,2.100,184.000,179.300,75.240,113.400,right,,
DSC04468.JPG,17.07.2020,13:38:01,45.670345,60.758095,271.7,206.2,214.9,0.000,5.300,180.000,182.400,73.080,110.160,right,,
DSC04469.JPG,17.07.2020,13:38:05,45.669201,60.758041,275.4,209.6,218.6,-3.300,4.100,181.000,182.200,77.400,112.680,right,,
