Photo No.,Date,Time,Lat_dec,Lon_dec,Alt above the Sea level,Alt above launch point,Alt above ground,Banking angle,Tangage,Azimuth,GPS Course,Speed,GPS Speed,Camera position,Species,Number
DSC06234.JPG,16.07.2020,02:43:58,45.740799,61.268066,283.6,229.7,229.9,-0.200,2.200,105.000,117.400,84.960,61.920,right,,
DSC06235.JPG,16.07.2020,02:44:03,45.740448,61.269047,283.5,229.9,229.8,0.400,2.400,105.000,116.900,84.960,61.200,right,,
DSC06236.JPG,16.07.2020,02:44:08,45.740086,61.270016,283.7,230.0,230.0,0.000,2.300,106.000,118.700,84.600,61.200,right,,
DSC06237.JPG,16.07.2020,02:44:13,45.739712,61.270981,284.2,230.2,230.5,0.100,2.300,107.000,118.400,85.320,62.280,right,,
DSC06238.JPG,16.07.2020,02:44:18,45.739319,61.271965,283.9,230.0,230.2,-0.300,2.700,107.000,118.500,85.320,64.080,right,,
DSC06239.JPG,16.07.2020,02:44:23,45.738945,61.272953,287.2,235.1,233.5,0.600,1.900,107.000,118.700,82.440,60.840,right,,
DSC06240.JPG,16.07.2020,02:44:28,45.738560,61.273952,285.9,231.6,232.2,-0.200,2.400,106.000,117.100,88.200,66.600,right,,
DSC06241.JPG,16.07.2020,02:44:33,45.738159,61.274963,284.4,230.2,230.7,0.000,2.000,105.000,118.500,85.680,62.280,right,,
DSC06242.JPG,16.07.2020,02:44:38,45.737759,61.275894,284.7,230.8,231.0,-1.600,1.100,107.000,121.300,83.880,60.480,right,,
DSC06243.JPG,16.07.2020,02:44:43,45.737366,61.276836,284.6,230.5,230.9,-0.200,2.100,107.000,119.900,85.680,63.000,right,,
DSC06244.JPG,16.07.2020,02:44:48,45.736973,61.277821,283.8,229.3,230.1,0.000,2.600,107.000,118.800,84.960,63.000,right,,
DSC06245.JPG,16.07.2020,02:44:53,45.736576,61.278793,283.9,229.9,230.2,-0.500,2.600,107.000,119.400,84.240,62.640,right,,
DSC06246.JPG,16.07.2020,02:44:58,45.736179,61.279762,284.4,229.9,230.7,-0.400,2.500,105.000,117.400,85.320,63.000,right,,
DSC06247.JPG,16.07.2020,02:45:03,45.735802,61.280743,284.2,229.9,230.5,-0.200,2.400,106.000,118.500,85.320,62.640,right,,
DSC06248.JPG,16.07.2020,02:45:08,45.735439,61.281727,283.8,229.4,230.1,0.000,2.600,105.000,116.000,84.600,61.200,right,,
DSC06249.JPG,16.07.2020,02:45:13,45.735111,61.282688,284.4,229.9,230.7,-0.100,2.500,104.000,116.200,84.960,60.480,right,,
DSC06250.JPG,16.07.2020,02:45:18,45.734764,61.283661,285.1,230.5,231.4,-0.500,2.400,104.000,115.400,84.960,61.200,right,,
DSC06251.JPG,16.07.2020,02:45:23,45.734409,61.284641,285.0,230.0,231.3,1.800,2.600,106.000,117.100,86.760,61.920,right,,
DSC06252.JPG,16.07.2020,02:45:28,45.734047,61.285610,284.8,230.2,231.1,-1.300,2.100,105.000,117.000,86.040,61.920,right,,
DSC06253.JPG,16.07.2020,02:45:33,45.733677,61.286568,284.8,229.9,231.1,0.000,2.500,107.000,118.800,86.040,60.840,right,,
DSC06254.JPG,16.07.2020,02:45:38,45.733288,61.287518,285.0,230.0,231.3,-0.900,2.200,105.000,119.500,84.240,60.480,right,,
DSC06255.JPG,16.07.2020,02:45:43,45.732922,61.288448,284.5,230.0,230.8,-0.100,2.900,105.000,117.600,84.240,60.840,right,,
DSC06256.JPG,16.07.2020,02:45:48,45.732563,61.289413,284.6,230.0,230.9,0.300,2.100,104.000,117.000,84.960,60.840,right,,
DSC06257.JPG,16.07.2020,02:45:53,45.732208,61.290398,284.6,230.0,230.9,0.000,2.300,106.000,118.100,85.320,61.200,right,,
DSC06258.JPG,16.07.2020,02:45:58,45.731853,61.291336,284.4,230.0,230.7,-0.100,2.100,102.000,116.800,83.880,60.480,right,,
DSC06259.JPG,16.07.2020,02:46:03,45.731506,61.292316,284.7,229.7,231.0,0.300,2.600,106.000,118.200,86.040,61.560,right,,
DSC06260.JPG,16.07.2020,02:46:08,45.731117,61.293255,285.0,230.5,231.3,-0.300,1.900,106.000,120.400,85.320,60.120,right,,
DSC06261.JPG,16.07.2020,02:46:13,45.730743,61.294151,285.1,230.7,231.4,0.600,2.100,105.000,119.200,85.320,60.480,right,,
DSC06262.JPG,16.07.2020,02:46:18,45.730377,61.295105,284.9,229.7,231.2,1.800,2.400,104.000,116.900,86.040,60.480,right,,
DSC06263.JPG,16.07.2020,02:46:23,45.730015,61.296047,285.4,230.7,231.7,-0.600,2.100,105.000,120.200,84.960,59.400,right,,
DSC06264.JPG,16.07.2020,02:46:28,45.729641,61.296959,285.3,230.0,231.6,0.700,2.100,103.000,118.600,85.320,58.680,right,,
DSC06265.JPG,16.07.2020,02:46:33,45.729267,61.297878,285.4,230.4,231.7,-1.100,1.900,104.000,119.500,85.320,58.320,right,,
DSC06266.JPG,16.07.2020,02:46:38,45.728905,61.298775,285.1,230.0,231.4,-0.600,2.200,103.000,118.000,84.960,57.600,right,,
DSC06267.JPG,16.07.2020,02:46:43,45.728569,61.299671,285.1,229.7,231.4,0.000,2.300,103.000,117.300,84.600,56.880,right,,
DSC06268.JPG,16.07.2020,02:46:48,45.728237,61.300552,285.2,229.7,231.5,-0.200,2.300,102.000,116.500,85.320,57.240,right,,
DSC06269.JPG,16.07.2020,02:46:53,45.727913,61.301464,285.3,230.0,231.6,0.100,2.200,102.000,116.200,84.960,56.880,right,,
DSC06270.JPG,16.07.2020,02:46:58,45.727585,61.302380,284.7,229.7,231.0,0.500,2.300,102.000,116.500,84.960,57.960,right,,
DSC06271.JPG,16.07.2020,02:47:03,45.727242,61.303326,284.6,229.6,230.9,0.000,2.600,103.000,117.000,84.960,58.320,right,,
DSC06272.JPG,16.07.2020,02:47:08,45.726891,61.304241,284.4,229.7,230.7,0.100,2.800,103.000,117.500,84.600,57.600,right,,
DSC06273.JPG,16.07.2020,02:47:13,45.726551,61.305119,284.8,229.7,231.1,0.100,2.600,103.000,118.300,84.960,58.680,right,,
DSC06274.JPG,16.07.2020,02:47:18,45.726192,61.306042,285.1,230.2,231.4,0.100,2.300,103.000,118.300,85.680,59.400,right,,
DSC06275.JPG,16.07.2020,02:47:23,45.725822,61.306973,285.1,229.9,231.4,0.200,2.500,104.000,119.300,84.960,59.400,right,,
DSC06276.JPG,16.07.2020,02:47:28,45.725441,61.307896,284.6,229.1,230.9,-0.300,2.800,104.000,120.100,84.960,60.840,right,,
DSC06277.JPG,16.07.2020,02:47:33,45.725044,61.308857,284.6,229.4,230.9,-0.600,2.500,103.000,119.800,84.960,60.840,right,,
DSC06278.JPG,16.07.2020,02:47:38,45.724663,61.309799,284.9,230.0,231.2,-0.200,2.200,103.000,118.000,84.960,60.120,right,,
DSC06279.JPG,16.07.2020,02:47:43,45.724293,61.310738,285.2,230.4,231.5,0.300,2.300,105.000,119.200,84.960,60.480,right,,
DSC06280.JPG,16.07.2020,02:47:48,45.723907,61.311687,285.2,230.2,231.5,-1.500,2.200,102.000,117.600,85.320,61.560,right,,
DSC06281.JPG,16.07.2020,02:47:53,45.723553,61.312653,285.3,230.2,231.6,0.800,2.400,105.000,117.500,84.960,61.200,right,,
DSC06282.JPG,16.07.2020,02:47:58,45.723167,61.313614,285.4,229.9,231.7,0.000,2.200,104.000,118.400,85.320,61.920,right,,
DSC06283.JPG,16.07.2020,02:48:03,45.722794,61.314575,285.2,230.0,231.5,0.000,2.300,105.000,118.600,84.960,61.920,right,,
DSC06284.JPG,16.07.2020,02:48:08,45.722416,61.315540,284.5,229.4,230.8,-0.800,2.900,103.000,117.800,84.600,60.840,right,,
DSC06285.JPG,16.07.2020,02:48:13,45.722046,61.316486,284.7,229.7,231.0,-0.700,2.500,104.000,118.700,84.960,60.840,right,,
DSC06286.JPG,16.07.2020,02:48:18,45.721668,61.317448,284.5,229.9,230.8,0.400,2.600,104.000,117.700,84.960,61.560,right,,
DSC06287.JPG,16.07.2020,02:48:23,45.721294,61.318417,284.6,229.6,230.9,-1.000,2.300,103.000,117.100,85.320,61.920,right,,
DSC06288.JPG,16.07.2020,02:48:28,45.720936,61.319401,284.5,229.4,230.8,0.300,3.100,102.000,115.000,85.320,61.560,right,,
DSC06289.JPG,16.07.2020,02:48:33,45.720592,61.320393,284.9,230.2,231.2,-0.400,2.300,104.000,117.600,85.680,62.280,right,,
DSC06290.JPG,16.07.2020,02:48:38,45.720226,61.321377,284.9,230.0,231.2,0.700,2.400,103.000,116.300,85.320,61.920,right,,
DSC06291.JPG,16.07.2020,02:48:43,45.719872,61.322330,284.4,229.6,230.7,0.200,2.500,104.000,117.600,85.680,62.280,right,,
DSC06292.JPG,16.07.2020,02:48:48,45.719498,61.323311,284.6,229.9,230.9,-0.100,2.100,105.000,118.800,84.600,62.280,right,,
DSC06293.JPG,16.07.2020,02:48:53,45.719112,61.324310,284.7,230.2,231.0,0.400,2.200,106.000,118.300,84.600,62.640,right,,
DSC06294.JPG,16.07.2020,02:48:58,45.718727,61.325275,284.7,230.4,231.0,-0.300,2.000,106.000,118.500,85.320,63.360,right,,
DSC06295.JPG,16.07.2020,02:49:03,45.718327,61.326279,284.4,230.2,230.7,0.000,2.100,107.000,119.600,84.960,63.000,right,,
DSC06296.JPG,16.07.2020,02:49:08,45.717934,61.327255,284.8,230.2,231.1,0.000,2.000,104.000,117.700,85.680,62.640,right,,
DSC06297.JPG,16.07.2020,02:49:13,45.717564,61.328224,285.1,230.4,231.4,0.400,2.000,107.000,118.700,84.960,63.000,right,,
DSC06298.JPG,16.07.2020,02:49:18,45.717175,61.329212,284.9,230.0,231.2,-0.400,2.100,105.000,118.100,84.960,63.360,right,,
DSC06299.JPG,16.07.2020,02:49:23,45.716793,61.330223,284.8,230.2,231.1,-0.200,2.200,105.000,118.500,84.960,63.000,right,,
DSC06300.JPG,16.07.2020,02:49:28,45.716408,61.331173,284.6,230.4,230.9,-1.200,2.000,104.000,118.500,84.960,62.640,right,,
DSC06301.JPG,16.07.2020,02:49:33,45.716015,61.332169,284.4,229.9,230.7,-0.700,2.200,106.000,118.500,84.600,62.640,right,,
DSC06302.JPG,16.07.2020,02:49:38,45.715641,61.333164,284.0,230.0,230.3,-0.300,2.300,104.000,116.500,85.320,63.720,right,,
DSC06303.JPG,16.07.2020,02:49:43,45.715271,61.334171,283.8,229.7,230.1,-8.700,2.900,105.000,116.000,84.960,62.640,right,,
DSC06304.JPG,16.07.2020,02:49:48,45.715130,61.335171,282.0,227.0,228.3,-20.800,4.400,55.000,65.400,85.680,56.160,right,,
DSC06305.JPG,16.07.2020,02:49:53,45.715775,61.335655,283.6,228.7,229.9,-18.900,3.500,14.000,1.200,84.960,71.640,right,,
DSC06306.JPG,16.07.2020,02:49:58,45.716759,61.335091,284.3,230.4,230.6,7.600,3.200,350.000,325.200,84.600,97.920,right,,
DSC06307.JPG,16.07.2020,02:50:03,45.717747,61.334171,284.9,229.7,231.2,21.300,2.300,24.000,341.000,86.040,87.840,right,,
DSC06308.JPG,16.07.2020,02:50:08,45.718678,61.334129,284.9,230.5,231.2,-4.700,2.600,35.000,12.200,84.240,68.400,right,,
DSC06309.JPG,16.07.2020,02:50:13,45.719528,61.334270,285.2,230.8,231.5,-1.000,2.600,30.000,5.800,84.600,71.640,right,,
DSC06310.JPG,16.07.2020,02:50:18,45.720425,61.334354,285.5,231.0,231.8,-4.100,1.900,26.000,4.000,84.960,73.080,right,,
DSC06311.JPG,16.07.2020,02:50:23,45.721378,61.334358,285.2,230.4,231.5,-1.100,2.100,21.000,359.000,84.960,75.960,right,,
DSC06312.JPG,16.07.2020,02:50:28,45.722321,61.334270,285.0,229.9,231.3,-0.300,2.300,21.000,357.500,84.960,77.040,right,,
DSC06313.JPG,16.07.2020,02:50:33,45.723293,61.334190,284.4,230.0,230.7,0.000,2.400,21.000,357.600,84.960,77.400,right,,
DSC06314.JPG,16.07.2020,02:50:38,45.724247,61.334103,284.4,229.6,230.7,-0.300,2.900,22.000,359.000,83.520,75.600,right,,
DSC06315.JPG,16.07.2020,02:50:43,45.725201,61.334049,283.9,229.1,230.2,1.700,3.900,23.000,358.200,85.320,77.040,right,,
DSC06316.JPG,16.07.2020,02:50:48,45.726131,61.334011,284.7,229.6,231.0,-0.200,2.600,25.000,0.600,84.600,72.360,right,,
DSC06317.JPG,16.07.2020,02:50:53,45.727058,61.333992,285.1,230.4,231.4,0.600,2.100,25.000,1.000,84.600,72.720,right,,
DSC06318.JPG,16.07.2020,02:50:58,45.727978,61.333996,285.2,230.2,231.5,-0.300,2.500,26.000,3.000,86.040,73.440,right,,
DSC06319.JPG,16.07.2020,02:51:03,45.728897,61.334019,285.2,230.0,231.5,-0.800,2.100,25.000,2.300,85.320,73.440,right,,
DSC06320.JPG,16.07.2020,02:51:08,45.729820,61.334007,284.8,229.6,231.1,-0.900,2.600,23.000,0.600,84.600,73.800,right,,
DSC06321.JPG,16.07.2020,02:51:13,45.730728,61.333969,285.0,230.4,231.3,0.500,2.200,24.000,358.500,84.960,74.520,right,,
DSC06322.JPG,16.07.2020,02:51:18,45.731674,61.333908,285.1,230.4,231.4,-0.100,1.900,23.000,358.700,84.960,74.160,right,,
DSC06323.JPG,16.07.2020,02:51:23,45.732609,61.333832,284.6,229.7,230.9,1.200,2.500,23.000,358.200,84.600,74.520,right,,
DSC06324.JPG,16.07.2020,02:51:28,45.733528,61.333778,284.3,229.7,230.6,0.000,2.700,26.000,1.100,84.960,73.080,right,,
DSC06325.JPG,16.07.2020,02:51:33,45.734440,61.333775,284.3,229.6,230.6,-0.100,2.700,25.000,1.500,84.600,73.080,right,,
DSC06326.JPG,16.07.2020,02:51:38,45.735359,61.333778,284.7,229.9,231.0,0.100,2.400,27.000,3.100,84.600,72.720,right,,
DSC06327.JPG,16.07.2020,02:51:43,45.736313,61.333817,284.8,229.7,231.1,-2.700,2.800,25.000,3.800,84.240,72.360,right,,
DSC06328.JPG,16.07.2020,02:51:48,45.737167,61.333828,284.9,230.4,231.2,-1.400,2.100,22.000,0.400,85.320,75.240,right,,
DSC06329.JPG,16.07.2020,02:51:53,45.738194,61.333771,284.9,230.2,231.2,0.000,2.500,21.000,358.200,85.320,77.040,right,,
DSC06330.JPG,16.07.2020,02:51:58,45.739128,61.333687,284.8,230.2,231.1,-0.400,2.000,21.000,357.800,85.680,76.680,right,,
DSC06331.JPG,16.07.2020,02:52:03,45.740105,61.333591,285.0,230.4,231.3,0.900,1.900,24.000,358.600,84.600,75.240,right,,
DSC06332.JPG,16.07.2020,02:52:08,45.741020,61.333553,285.1,230.5,231.4,0.200,2.100,25.000,2.000,84.600,75.240,right,,
DSC06333.JPG,16.07.2020,02:52:13,45.741962,61.333565,284.7,230.4,231.0,0.400,1.900,26.000,2.200,83.880,75.240,right,,
DSC06334.JPG,16.07.2020,02:52:18,45.742905,61.333588,284.3,230.5,230.6,0.000,2.100,25.000,2.000,84.960,75.960,right,,
DSC06335.JPG,16.07.2020,02:52:23,45.743855,61.333591,284.3,230.0,230.6,-0.600,2.200,24.000,1.200,84.600,75.600,right,,
DSC06336.JPG,16.07.2020,02:52:28,45.744801,61.333565,284.6,230.2,230.9,-1.400,2.200,23.000,359.700,84.600,75.960,right,,
DSC06337.JPG,16.07.2020,02:52:33,45.745789,61.333492,284.7,230.4,231.0,0.400,2.200,23.000,358.800,84.960,77.400,right,,
DSC06338.JPG,16.07.2020,02:52:38,45.746727,61.333424,284.8,230.2,231.1,0.000,2.000,24.000,359.700,84.600,76.680,right,,
DSC06339.JPG,16.07.2020,02:52:43,45.747688,61.333378,284.2,229.7,230.5,0.700,2.600,24.000,359.600,83.880,76.320,right,,
DSC06340.JPG,16.07.2020,02:52:48,45.748638,61.333351,284.7,230.4,231.0,0.000,2.400,25.000,1.000,84.960,76.680,right,,
DSC06341.JPG,16.07.2020,02:52:53,45.749599,61.333344,284.8,229.4,231.1,0.400,2.600,25.000,1.000,85.320,77.040,right,,
DSC06342.JPG,16.07.2020,02:52:58,45.750561,61.333344,284.9,230.2,231.2,-0.400,2.400,25.000,2.000,84.960,76.680,right,,
DSC06343.JPG,16.07.2020,02:53:03,45.751549,61.333363,284.4,229.7,230.7,-0.900,2.700,24.000,2.800,84.960,77.400,right,,
DSC06344.JPG,16.07.2020,02:53:08,45.752522,61.333355,285.1,230.4,231.4,-0.700,2.100,22.000,0.900,84.960,78.120,right,,
DSC06345.JPG,16.07.2020,02:53:13,45.753506,61.333324,284.7,230.5,231.0,-0.700,2.000,21.000,359.800,85.680,78.480,right,,
DSC06346.JPG,16.07.2020,02:53:18,45.754478,61.333260,285.2,230.2,231.5,-0.500,1.900,21.000,358.700,84.600,77.760,right,,
DSC06347.JPG,16.07.2020,02:53:23,45.755459,61.333199,285.0,229.9,231.3,-0.700,2.100,21.000,359.700,85.320,78.840,right,,
DSC06348.JPG,16.07.2020,02:53:28,45.756420,61.333141,285.0,230.0,231.3,0.200,1.900,21.000,359.100,84.960,77.760,right,,
DSC06349.JPG,16.07.2020,02:53:33,45.757412,61.333088,285.1,230.5,231.4,0.500,1.900,23.000,358.400,84.600,77.040,right,,
DSC06350.JPG,16.07.2020,02:53:38,45.758377,61.333065,285.0,229.9,231.3,0.100,2.200,24.000,1.500,84.960,77.040,right,,
DSC06351.JPG,16.07.2020,02:53:43,45.759319,61.333038,284.6,229.9,230.9,0.000,2.300,23.000,359.900,84.600,77.040,right,,
DSC06352.JPG,16.07.2020,02:53:48,45.760281,61.333004,284.4,229.4,230.7,0.400,2.600,24.000,0.000,84.240,76.320,right,,
DSC06353.JPG,16.07.2020,02:53:53,45.761253,61.332985,284.8,230.2,231.1,-0.200,2.300,25.000,1.400,84.240,75.600,right,,
DSC06354.JPG,16.07.2020,02:53:58,45.762184,61.332981,284.5,229.9,230.8,0.000,2.400,25.000,1.500,84.960,77.040,right,,
DSC06355.JPG,16.07.2020,02:54:03,45.763172,61.332989,284.8,229.9,231.1,-0.500,2.300,25.000,0.800,85.320,77.040,right,,
DSC06356.JPG,16.07.2020,02:54:08,45.764141,61.332996,284.8,230.0,231.1,-0.700,2.200,23.000,1.900,84.600,77.400,right,,
DSC06357.JPG,16.07.2020,02:54:13,45.765114,61.332977,284.8,229.9,231.1,-0.300,2.300,22.000,0.500,84.600,77.760,right,,
DSC06358.JPG,16.07.2020,02:54:18,45.766083,61.332935,285.1,229.7,231.4,-0.700,2.000,22.000,359.700,84.960,77.400,right,,
DSC06359.JPG,16.07.2020,02:54:23,45.767056,61.332870,284.9,229.9,231.2,0.100,2.300,21.000,358.600,84.600,78.120,right,,
DSC06360.JPG,16.07.2020,02:54:28,45.768013,61.332790,285.1,230.0,231.4,0.500,2.300,22.000,358.800,84.600,78.120,right,,
DSC06361.JPG,16.07.2020,02:54:33,45.768990,61.332741,285.1,230.0,231.4,0.500,2.400,22.000,0.000,84.600,78.120,right,,
DSC06362.JPG,16.07.2020,02:54:38,45.769958,61.332718,285.1,229.7,231.4,0.000,2.400,23.000,1.000,84.960,77.760,right,,
DSC06363.JPG,16.07.2020,02:54:43,45.770931,61.332699,285.1,229.9,231.4,0.300,2.200,24.000,0.600,84.960,77.400,right,,
DSC06364.JPG,16.07.2020,02:54:48,45.771904,61.332687,285.2,230.2,231.5,0.000,2.100,24.000,0.700,84.960,77.400,right,,
DSC06365.JPG,16.07.2020,02:54:53,45.772892,61.332680,285.5,230.0,231.8,-0.100,2.200,24.000,1.100,84.960,77.400,right,,
DSC06366.JPG,16.07.2020,02:54:58,45.773861,61.332672,285.3,229.9,231.6,-0.600,2.300,23.000,0.900,84.960,77.400,right,,
DSC06367.JPG,16.07.2020,02:55:03,45.774830,61.332642,285.1,229.6,231.4,0.000,2.700,23.000,358.100,83.880,77.040,right,,
DSC06368.JPG,16.07.2020,02:55:08,45.775772,61.332596,284.8,229.4,231.1,-0.100,2.800,23.000,0.600,84.960,77.040,right,,
DSC06369.JPG,16.07.2020,02:55:13,45.776730,61.332554,285.0,229.9,231.3,0.200,2.600,23.000,359.600,84.240,76.320,right,,
DSC06370.JPG,16.07.2020,02:55:18,45.777687,61.332512,285.1,229.9,231.4,0.000,2.600,23.000,359.700,84.960,77.400,right,,
DSC06371.JPG,16.07.2020,02:55:23,45.778625,61.332474,285.2,230.4,231.5,0.100,1.900,24.000,359.300,85.320,76.680,right,,
DSC06372.JPG,16.07.2020,02:55:28,45.779598,61.332439,285.4,230.4,231.7,0.000,1.900,24.000,359.800,84.240,75.600,right,,
DSC06373.JPG,16.07.2020,02:55:33,45.780575,61.332417,285.0,229.9,231.3,0.100,2.600,25.000,1.400,84.600,76.320,right,,
DSC06374.JPG,16.07.2020,02:55:38,45.781513,61.332409,284.9,229.1,231.2,-0.200,2.900,25.000,1.400,84.600,75.600,right,,
DSC06375.JPG,16.07.2020,02:55:43,45.782455,61.332409,284.9,229.6,231.2,-0.400,2.900,25.000,1.200,83.880,75.600,right,,
DSC06376.JPG,16.07.2020,02:55:48,45.783409,61.332417,284.9,229.4,231.2,-1.000,3.200,23.000,1.000,84.600,76.680,right,,
DSC06377.JPG,16.07.2020,02:55:53,45.784374,61.332397,285.6,229.7,231.9,-0.300,3.000,22.000,0.500,84.960,77.760,right,,
DSC06378.JPG,16.07.2020,02:55:58,45.785355,61.332355,285.8,229.9,232.1,-0.300,2.900,21.000,359.400,84.960,78.840,right,,
DSC06379.JPG,16.07.2020,02:56:03,45.786366,61.332287,285.9,230.0,232.2,0.000,2.700,21.000,359.300,84.960,79.200,right,,
DSC06380.JPG,16.07.2020,02:56:08,45.787334,61.332214,285.9,229.7,232.2,0.500,2.600,21.000,358.500,85.320,79.200,right,,
DSC06381.JPG,16.07.2020,02:56:13,45.788319,61.332150,286.0,229.7,232.3,0.500,2.500,23.000,359.600,84.960,78.120,right,,
DSC06382.JPG,16.07.2020,02:56:18,45.789295,61.332127,286.0,230.0,232.3,0.000,2.400,24.000,1.300,84.960,77.760,right,,
DSC06383.JPG,16.07.2020,02:56:23,45.790268,61.332146,285.5,230.0,231.8,-0.200,2.500,24.000,2.500,84.960,77.760,right,,
DSC06384.JPG,16.07.2020,02:56:28,45.791245,61.332169,285.4,229.9,231.7,-0.800,2.600,23.000,1.700,84.960,77.760,right,,
DSC06385.JPG,16.07.2020,02:56:33,45.792221,61.332161,285.4,230.2,231.7,-0.800,2.400,21.000,0.000,84.600,78.120,right,,
DSC06386.JPG,16.07.2020,02:56:38,45.793201,61.332119,285.4,230.0,231.7,-0.300,2.400,21.000,359.200,84.960,78.480,right,,
DSC06387.JPG,16.07.2020,02:56:43,45.794186,61.332054,285.6,229.9,231.9,-0.100,2.500,21.000,358.400,84.600,78.840,right,,
DSC06388.JPG,16.07.2020,02:56:48,45.795174,61.331978,285.1,229.4,231.4,0.300,2.900,21.000,357.800,84.600,79.200,right,,
DSC06389.JPG,16.07.2020,02:56:53,45.796158,61.331905,285.2,229.9,231.5,1.200,2.900,24.000,359.400,84.240,78.120,right,,
DSC06390.JPG,16.07.2020,02:56:58,45.797127,61.331886,285.3,229.3,231.6,-0.400,3.300,24.000,1.800,84.600,77.400,right,,
DSC06391.JPG,16.07.2020,02:57:03,45.798119,61.331902,285.3,229.7,231.6,-0.100,2.900,24.000,0.800,84.960,77.400,right,,
DSC06392.JPG,16.07.2020,02:57:08,45.799068,61.331924,285.1,229.7,231.4,-0.900,2.800,24.000,2.600,84.960,77.040,right,,
DSC06393.JPG,16.07.2020,02:57:13,45.800037,61.331921,285.2,229.7,231.5,-0.700,2.800,21.000,0.100,84.960,78.120,right,,
DSC06394.JPG,16.07.2020,02:57:18,45.801029,61.331879,285.5,229.7,231.8,-0.500,2.700,21.000,359.600,84.960,78.840,right,,
DSC06395.JPG,16.07.2020,02:57:23,45.802013,61.331829,285.5,229.6,231.8,-0.100,2.800,21.000,359.100,84.600,78.840,right,,
DSC06396.JPG,16.07.2020,02:57:28,45.803005,61.331764,285.4,229.7,231.7,-0.100,3.100,21.000,358.400,84.240,79.200,right,,
DSC06397.JPG,16.07.2020,02:57:33,45.804024,61.331684,285.6,229.7,231.9,1.100,3.000,22.000,358.500,84.960,79.920,right,,
DSC06398.JPG,16.07.2020,02:57:38,45.804996,61.331619,285.8,229.6,232.1,1.000,3.000,23.000,359.700,84.960,78.840,right,,
